iter,parameter,value
1333,litterfall_start,251.73960131837956
1334,alpha,0.015474007623736666
1334,Rbasal,0.004460712470540183
1334,litterfall_start,251.21863288202795
1335,alpha,0.015474007623736666
1335,Rbasal,0.003927005223675599
1335,litterfall_start,250.74958965479163
1336,alpha,0.015474007623736666
1336,Rbasal,0.003927005223675599
1336,litterfall_start,250.74958965479163
1337,alpha,0.015474007623736666
1337,Rbasal,0.003927005223675599
1337,litterfall_start,250.74958965479163
1338,alpha,0.015474007623736666
1338,Rbasal,0.003927005223675599
1338,litterfall_start,250.74958965479163
1339,alpha,0.015474007623736666
1339,Rbasal,0.003927005223675599
1339,litterfall_start,250.74958965479163
1340,alpha,0.015474007623736666
1340,Rbasal,0.003927005223675599
1340,litterfall_start,250.74958965479163
1341,alpha,0.015474007623736666
1341,Rbasal,0.003927005223675599
1341,litterfall_start,250.74958965479163
1342,alpha,0.015474007623736666
1342,Rbasal,0.003927005223675599
1342,litterfall_start,250.74958965479163
1343,alpha,0.015474007623736666
1343,Rbasal,0.003927005223675599
1343,litterfall_start,250.74958965479163
1344,alpha,0.015474007623736666
1344,Rbasal,0.004131965303718168
1344,litterfall_start,250.74958965479163
1345,alpha,0.015168000040306532
1345,Rbasal,0.004098821284755094
1345,litterfall_start,250.85355456020923
1346,alpha,0.015168000040306532
1346,Rbasal,0.004162644057122198
1346,litterfall_start,250.40425260233567
1347,alpha,0.015168000040306532
1347,Rbasal,0.004334670408543014
1347,litterfall_start,250.74491702326696
1348,alpha,0.015274199095702984
1348,Rbasal,0.004334670408543014
1348,litterfall_start,251.1547555225985
1349,alpha,0.015274199095702984
1349,Rbasal,0.004334670408543014
1349,litterfall_start,249.2774694068494
1350,alpha,0.015274199095702984
1350,Rbasal,0.004372761480499002
1350,litterfall_start,249.2774694068494
1351,alpha,0.015451167560824068
1351,Rbasal,0.004372761480499002
1351,litterfall_start,249.2774694068494
1352,alpha,0.015451167560824068
1352,Rbasal,0.004644230939611073
1352,litterfall_start,249.2774694068494
1353,alpha,0.015451167560824068
1353,Rbasal,0.004144964412573552
1353,litterfall_start,249.33442973356958
1354,alpha,0.015451167560824068
1354,Rbasal,0.004144964412573552
1354,litterfall_start,249.33442973356958
1355,alpha,0.015451167560824068
1355,Rbasal,0.004144964412573552
1355,litterfall_start,251.17115786214532
1356,alpha,0.015323763254436743
1356,Rbasal,0.0041408476690749365
1356,litterfall_start,252.40946800983576
1357,alpha,0.015323763254436743
1357,Rbasal,0.0041408476690749365
1357,litterfall_start,254.44497330948317
1358,alpha,0.015323763254436743
1358,Rbasal,0.0041408476690749365
1358,litterfall_start,254.57160827543822
1359,alpha,0.015323763254436743
1359,Rbasal,0.0041408476690749365
1359,litterfall_start,253.46890006029102
1360,alpha,0.015323763254436743
1360,Rbasal,0.0041408476690749365
1360,litterfall_start,253.1911068757714
1361,alpha,0.015323763254436743
1361,Rbasal,0.004377755740248735
1361,litterfall_start,253.1911068757714
1362,alpha,0.015323763254436743
1362,Rbasal,0.004377755740248735
1362,litterfall_start,253.32021191437704
1363,alpha,0.015323763254436743
1363,Rbasal,0.0045422900040915995
1363,litterfall_start,254.75509014346085
1364,alpha,0.015342159540750414
1364,Rbasal,0.0042828950684244355
1364,litterfall_start,254.63413700366513
1365,alpha,0.015342159540750414
1365,Rbasal,0.004540880855833473
1365,litterfall_start,257.93627240068923
1366,alpha,0.015386931251749593
1366,Rbasal,0.004540880855833473
1366,litterfall_start,257.0844548589105
1367,alpha,0.015386931251749593
1367,Rbasal,0.004786710507899468
1367,litterfall_start,257.2356881300331
1368,alpha,0.015386931251749593
1368,Rbasal,0.004786710507899468
1368,litterfall_start,258.14696564385673
1369,alpha,0.015386931251749593
1369,Rbasal,0.004667187416493872
1369,litterfall_start,257.2707707301062
1370,alpha,0.015386931251749593
1370,Rbasal,0.004631803890352366
1370,litterfall_start,255.81753106754093
1371,alpha,0.015386931251749593
1371,Rbasal,0.004854881877023936
1371,litterfall_start,255.8731057379606
1372,alpha,0.015386931251749593
1372,Rbasal,0.004854881877023936
1372,litterfall_start,255.17027924232121
1373,alpha,0.015386931251749593
1373,Rbasal,0.004854881877023936
1373,litterfall_start,254.72918076827418
1374,alpha,0.01540712957103461
1374,Rbasal,0.004745117415077522
1374,litterfall_start,254.72918076827418
1375,alpha,0.01564943122529976
1375,Rbasal,0.004675749708273113
1375,litterfall_start,256.30937764652975
1376,alpha,0.01564943122529976
1376,Rbasal,0.00452626862553795
1376,litterfall_start,255.6543868479665
1377,alpha,0.01564943122529976
1377,Rbasal,0.00452626862553795
1377,litterfall_start,254.98561427121996
1378,alpha,0.01564943122529976
1378,Rbasal,0.00452626862553795
1378,litterfall_start,255.4521251681323
1379,alpha,0.01564943122529976
1379,Rbasal,0.00452626862553795
1379,litterfall_start,256.44499648477216
1380,alpha,0.01564943122529976
1380,Rbasal,0.0044012291086721915
1380,litterfall_start,255.60775050223688
1381,alpha,0.01564943122529976
1381,Rbasal,0.0044012291086721915
1381,litterfall_start,255.11693847342914
1382,alpha,0.01564943122529976
1382,Rbasal,0.004645414708115056
1382,litterfall_start,256.389696384874
1383,alpha,0.015720386607287855
1383,Rbasal,0.004539865438588051
1383,litterfall_start,256.4801696543397
1384,alpha,0.015720386607287855
1384,Rbasal,0.004687308716616603
1384,litterfall_start,257.02405916231396
1385,alpha,0.015720386607287855
1385,Rbasal,0.004687308716616603
1385,litterfall_start,256.77773500404953
1386,alpha,0.015524200900679356
1386,Rbasal,0.004687308716616603
1386,litterfall_start,257.75559022613
1387,alpha,0.015524200900679356
1387,Rbasal,0.004648778817494972
1387,litterfall_start,257.20125181749773
1388,alpha,0.015524200900679356
1388,Rbasal,0.004896456110448127
1388,litterfall_start,254.55765857807776
1389,alpha,0.015524200900679356
1389,Rbasal,0.0047193764109379295
1389,litterfall_start,254.55765857807776
1390,alpha,0.015524200900679356
1390,Rbasal,0.004871072884789355
1390,litterfall_start,254.85583837223248
1391,alpha,0.015524200900679356
1391,Rbasal,0.004764191505385095
1391,litterfall_start,255.23557750358023
1392,alpha,0.015524200900679356
1392,Rbasal,0.004764191505385095
1392,litterfall_start,253.98089263391662
1393,alpha,0.015524200900679356
1393,Rbasal,0.004734267413579806
1393,litterfall_start,253.4707702874286
1394,alpha,0.015575688151263783
1394,Rbasal,0.0049181794556047214
1394,litterfall_start,252.7546231312543
1395,alpha,0.015575688151263783
1395,Rbasal,0.0049181794556047214
1395,litterfall_start,252.5890281790552
1396,alpha,0.015575688151263783
1396,Rbasal,0.0049181794556047214
1396,litterfall_start,252.14439120978656
1397,alpha,0.015575688151263783
1397,Rbasal,0.004964228278439191
1397,litterfall_start,253.01609701345095
1398,alpha,0.015749265633797874
1398,Rbasal,0.004964228278439191
1398,litterfall_start,253.83381640554273
1399,alpha,0.015749265633797874
1399,Rbasal,0.004964228278439191
1399,litterfall_start,253.83381640554273
1400,alpha,0.015749265633797874
1400,Rbasal,0.004964228278439191
1400,litterfall_start,253.83381640554273
1401,alpha,0.015749265633797874
1401,Rbasal,0.004964228278439191
1401,litterfall_start,253.91390156485147
1402,alpha,0.015749265633797874
1402,Rbasal,0.004964228278439191
1402,litterfall_start,253.91390156485147
1403,alpha,0.015749265633797874
1403,Rbasal,0.005074606245191328
1403,litterfall_start,253.66137037228089
1404,alpha,0.015651950460753853
1404,Rbasal,0.005064161027860944
1404,litterfall_start,253.66137037228089
1405,alpha,0.015577647173419957
1405,Rbasal,0.004990213465037467
1405,litterfall_start,253.66137037228089
1406,alpha,0.0157496434600927
1406,Rbasal,0.004912669471644808
1406,litterfall_start,253.5795674626402
1407,alpha,0.015698876510816417
1407,Rbasal,0.00475022627748807
1407,litterfall_start,254.02647341810493
1408,alpha,0.015698876510816417
1408,Rbasal,0.004609481298218443
1408,litterfall_start,256.7929085827995
1409,alpha,0.015698876510816417
1409,Rbasal,0.004396157448771323
1409,litterfall_start,254.3687672082245
1410,alpha,0.015698876510816417
1410,Rbasal,0.004396157448771323
1410,litterfall_start,253.77226178172785
1411,alpha,0.015348564360208969
1411,Rbasal,0.004396157448771323
1411,litterfall_start,253.77226178172785
1412,alpha,0.015348564360208969
1412,Rbasal,0.004573146830456552
1412,litterfall_start,254.17069590022683
1413,alpha,0.015348564360208969
1413,Rbasal,0.004659009659103336
1413,litterfall_start,254.17069590022683
1414,alpha,0.015348564360208969
1414,Rbasal,0.004659009659103336
1414,litterfall_start,254.47202769179273
1415,alpha,0.015348564360208969
1415,Rbasal,0.004845607614346116
1415,litterfall_start,255.50818107152557
1416,alpha,0.015348564360208969
1416,Rbasal,0.00458912276082013
1416,litterfall_start,255.50818107152557
1417,alpha,0.015348564360208969
1417,Rbasal,0.004649313616401286
1417,litterfall_start,255.05638880578414
1418,alpha,0.015348564360208969
1418,Rbasal,0.004649313616401286
1418,litterfall_start,256.06729587607236
1419,alpha,0.015348564360208969
1419,Rbasal,0.004619328869634452
1419,litterfall_start,255.59378409551817
1420,alpha,0.015348564360208969
1420,Rbasal,0.00462220247697096
1420,litterfall_start,255.59378409551817
1421,alpha,0.015348564360208969
1421,Rbasal,0.00439611635538507
1421,litterfall_start,256.6590861076655
1422,alpha,0.015348564360208969
1422,Rbasal,0.004268898748695895
1422,litterfall_start,257.6111583923039
1423,alpha,0.015348564360208969
1423,Rbasal,0.004285766102475879
1423,litterfall_start,257.6111583923039
1424,alpha,0.015348564360208969
1424,Rbasal,0.004107844371107261
1424,litterfall_start,258.66372699644586
1425,alpha,0.015348564360208969
1425,Rbasal,0.004205057758943832
1425,litterfall_start,258.66372699644586
1426,alpha,0.015348564360208969
1426,Rbasal,0.004229791738484478
1426,litterfall_start,258.4394885944325
1427,alpha,0.015348564360208969
1427,Rbasal,0.004349293589779959
1427,litterfall_start,257.17617258391624
1428,alpha,0.01513651017118353
1428,Rbasal,0.004581099101005598
1428,litterfall_start,256.67191625934214
1429,alpha,0.01513651017118353
1429,Rbasal,0.004581099101005598
1429,litterfall_start,256.3793336409972
1430,alpha,0.01513651017118353
1430,Rbasal,0.004570423577760885
1430,litterfall_start,256.6259554559479
1431,alpha,0.01553947976423221
1431,Rbasal,0.004570423577760885
1431,litterfall_start,257.8053984288053
1432,alpha,0.01544844816315111
1432,Rbasal,0.004570423577760885
1432,litterfall_start,257.8053984288053
1433,alpha,0.01544844816315111
1433,Rbasal,0.004582582844889949
1433,litterfall_start,255.82170303114685
1434,alpha,0.01544844816315111
1434,Rbasal,0.00453803651550563
1434,litterfall_start,254.10948884335605
1435,alpha,0.01544844816315111
1435,Rbasal,0.00453803651550563
1435,litterfall_start,255.06530225116728
1436,alpha,0.01544844816315111
1436,Rbasal,0.00483278142117255
1436,litterfall_start,255.06530225116728
1437,alpha,0.01544844816315111
1437,Rbasal,0.00483278142117255
1437,litterfall_start,256.98609157716817
1438,alpha,0.01544844816315111
1438,Rbasal,0.004732969186440411
1438,litterfall_start,258.164610994496
1439,alpha,0.01544844816315111
1439,Rbasal,0.004637697608302165
1439,litterfall_start,256.99675792555183
1440,alpha,0.01544844816315111
1440,Rbasal,0.004505898366807329
1440,litterfall_start,257.8123657575261
1441,alpha,0.01544844816315111
1441,Rbasal,0.004582314098183994
1441,litterfall_start,257.06896852789583
1442,alpha,0.01544844816315111
1442,Rbasal,0.004621265401446712
1442,litterfall_start,256.4886278584833
1443,alpha,0.015520708844619143
1443,Rbasal,0.004926279756835253
1443,litterfall_start,258.07216493189816
1444,alpha,0.015520708844619143
1444,Rbasal,0.004926279756835253
1444,litterfall_start,258.07216493189816
1445,alpha,0.015520708844619143
1445,Rbasal,0.004587769258120259
1445,litterfall_start,258.07216493189816
1446,alpha,0.015337173370468048
1446,Rbasal,0.004555422758939201
1446,litterfall_start,257.48579038834725
1447,alpha,0.015337173370468048
1447,Rbasal,0.004432218241406454
1447,litterfall_start,256.47562572162013
1448,alpha,0.015337173370468048
1448,Rbasal,0.00448106230130464
1448,litterfall_start,256.22377968543987
1449,alpha,0.015337173370468048
1449,Rbasal,0.004373193286558315
1449,litterfall_start,255.54220224849556
1450,alpha,0.015337173370468048
1450,Rbasal,0.004560699904365561
1450,litterfall_start,255.54220224849556
1451,alpha,0.015337173370468048
1451,Rbasal,0.004401003044959053
1451,litterfall_start,256.084555385288
1452,alpha,0.015337173370468048
1452,Rbasal,0.00457143512646182
1452,litterfall_start,256.4988138287032
1453,alpha,0.015337173370468048
1453,Rbasal,0.004492956417791203
1453,litterfall_start,254.84101732825238
1454,alpha,0.01553576077090888
1454,Rbasal,0.0043123488323185116
1454,litterfall_start,254.05312838121824
1455,alpha,0.01553576077090888
1455,Rbasal,0.0043123488323185116
1455,litterfall_start,254.05312838121824
1456,alpha,0.01553576077090888
1456,Rbasal,0.0043123488323185116
1456,litterfall_start,254.05312838121824
1457,alpha,0.01553576077090888
1457,Rbasal,0.0042724592443632
1457,litterfall_start,253.2543738117778
1458,alpha,0.01553576077090888
1458,Rbasal,0.0042724592443632
1458,litterfall_start,252.6208014190587
1459,alpha,0.01553576077090888
1459,Rbasal,0.004411657154259641
1459,litterfall_start,252.6208014190587
1460,alpha,0.01553576077090888
1460,Rbasal,0.00453386154525918
1460,litterfall_start,253.22519452775373
1461,alpha,0.01553576077090888
1461,Rbasal,0.004482771021453056
1461,litterfall_start,253.22519452775373
1462,alpha,0.01553576077090888
1462,Rbasal,0.004389917293341048
1462,litterfall_start,253.22519452775373
1463,alpha,0.015275447630012061
1463,Rbasal,0.004271876701489535
1463,litterfall_start,253.73616617411847
1464,alpha,0.015275447630012061
1464,Rbasal,0.004271876701489535
1464,litterfall_start,252.85352407821222
1465,alpha,0.015275447630012061
1465,Rbasal,0.004410133125202726
1465,litterfall_start,253.73331464128088
1466,alpha,0.015418685638357538
1466,Rbasal,0.004176531109462162
1466,litterfall_start,253.27237319478505
1467,alpha,0.015418685638357538
1467,Rbasal,0.004176531109462162
1467,litterfall_start,251.2196238569499
1468,alpha,0.015260455320302227
1468,Rbasal,0.004176531109462162
1468,litterfall_start,252.0078993714509
1469,alpha,0.015260455320302227
1469,Rbasal,0.004182419857433028
1469,litterfall_start,252.10869431398388
1470,alpha,0.015231074782876105
1470,Rbasal,0.004182419857433028
1470,litterfall_start,252.5038803356823
1471,alpha,0.015231074782876105
1471,Rbasal,0.004398004336220445
1471,litterfall_start,252.5038803356823
1472,alpha,0.015231074782876105
1472,Rbasal,0.0042141409762080015
1472,litterfall_start,252.88354539642845
1473,alpha,0.015538148870824322
1473,Rbasal,0.004249005034729808
1473,litterfall_start,254.6348409385428
1474,alpha,0.015538148870824322
1474,Rbasal,0.004249005034729808
1474,litterfall_start,255.04921900178027
1475,alpha,0.015538148870824322
1475,Rbasal,0.004287900966341169
1475,litterfall_start,255.47285807864355
1476,alpha,0.015334601260175188
1476,Rbasal,0.004206446905905627
1476,litterfall_start,255.97877787226406
1477,alpha,0.015334601260175188
1477,Rbasal,0.004610704799073073
1477,litterfall_start,255.97877787226406
1478,alpha,0.015334601260175188
1478,Rbasal,0.004610704799073073
1478,litterfall_start,254.8660452610852
1479,alpha,0.015334601260175188
1479,Rbasal,0.004632569414844936
1479,litterfall_start,256.4153980966381
1480,alpha,0.015334601260175188
1480,Rbasal,0.004632569414844936
1480,litterfall_start,255.3663678208267
1481,alpha,0.015334601260175188
1481,Rbasal,0.004632569414844936
1481,litterfall_start,255.70732900256667
1482,alpha,0.015334601260175188
1482,Rbasal,0.004351480438275927
1482,litterfall_start,254.68185225534538
1483,alpha,0.015334601260175188
1483,Rbasal,0.0045692316761138775
1483,litterfall_start,254.68185225534538
1484,alpha,0.015334601260175188
1484,Rbasal,0.004659962686277069
1484,litterfall_start,254.68185225534538
1485,alpha,0.015334601260175188
1485,Rbasal,0.004659962686277069
1485,litterfall_start,254.36219772737832
1486,alpha,0.015334601260175188
1486,Rbasal,0.00447913559546069
1486,litterfall_start,254.13961357578688
1487,alpha,0.015334601260175188
1487,Rbasal,0.0047557194241450084
1487,litterfall_start,251.9168570399455
1488,alpha,0.015334601260175188
1488,Rbasal,0.004690214670869695
1488,litterfall_start,252.79725033352506
1489,alpha,0.015334601260175188
1489,Rbasal,0.004751716161459219
1489,litterfall_start,252.364533531628
1490,alpha,0.015334601260175188
1490,Rbasal,0.004313012551983348
1490,litterfall_start,252.4487091556336
1491,alpha,0.015334601260175188
1491,Rbasal,0.0044095679018181805
1491,litterfall_start,254.4192603925719
1492,alpha,0.015334601260175188
1492,Rbasal,0.00478368210649632
1492,litterfall_start,254.86920045564713
1493,alpha,0.015334601260175188
1493,Rbasal,0.00475416567089151
1493,litterfall_start,254.86920045564713
1494,alpha,0.015741056405558108
1494,Rbasal,0.004613084194175135
1494,litterfall_start,254.12228649325488
1495,alpha,0.015741056405558108
1495,Rbasal,0.004613084194175135
1495,litterfall_start,255.18719529722657
1496,alpha,0.015741056405558108
1496,Rbasal,0.004561215833734941
1496,litterfall_start,254.74970494866648
1497,alpha,0.015615803741976799
1497,Rbasal,0.004561215833734941
1497,litterfall_start,255.101993406768
1498,alpha,0.015615803741976799
1498,Rbasal,0.004299480571540828
1498,litterfall_start,253.43461391431038
1499,alpha,0.015615803741976799
1499,Rbasal,0.004299480571540828
1499,litterfall_start,253.43461391431038
1500,alpha,0.015615803741976799
1500,Rbasal,0.004447284663818402
1500,litterfall_start,254.89264129776538
